source_file,path,method,feat_requires_auth,feat_path_depth,feat_is_admin,feat_has_identifier,feat_identifier_count,feat_method_risk,feat_param_count,feat_response_401,feat_sensitive_path,feat_id_position,feat_path_param_ratio,feat_id_and_write,feat_complex_risk,feat_param_name_id_risk,feat_missing_auth_with_id,feat_sibling_endpoint_count,feat_anomaly
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items/{itemUuid}/files/{fileUuid},GET,1,6,0,1,3,1,1.6094379124341003,1,0,0.16666666666666666,0.75,0,0,3,0,6,0.0
data/raw/apisguru_flat/api_0003.yaml,/vaults/{vaultUuid}/items/{itemUuid}/files/{fileUuid}/content,GET,1,7,0,1,3,1,1.3862943611198906,1,0,0.14285714285714285,1.0,0,0,3,0,0,0.0
data/raw/apisguru_flat/api_0004.yaml,/key,DELETE,0,1,0,0,0,3,1.3862943611198906,1,0,0.0,0.0,0,0,0,0,6,0.0
data/raw/apisguru_flat/api_0004.yaml,/key,POST,0,1,0,0,0,2,0.0,0,0,0.0,0.0,0,0,0,0,6,0.0
data/raw/apisguru_flat/api_0004.yaml,/key/{PK},DELETE,0,2,0,1,1,3,1.0986122886681098,1,0,0.5,0.0,1,0,0,1,6,0.0
data/raw/apisguru_flat/api_0004.yaml,/key/{PK},GET,0,2,0,1,1,1,0.6931471805599453,0,0,0.5,0.0,0,0,0,1,6,0.0
data/raw/apisguru_flat/api_0004.yaml,/key/{PK},HEAD,0,2,0,1,1,1,0.6931471805599453,0,0,0.5,0.0,0,0,0,1,6,0.0
data/raw/apisguru_flat/api_0004.yaml,/key/{PK},POST,0,2,0,1,1,2,0.6931471805599453,0,0,0.5,0.0,1,0,0,1,6,0.0
data/raw/apisguru_flat/api_0004.yaml,/key/{PK},PUT,0,2,0,1,1,3,0.6931471805599453,0,0,0.5,0.0,1,0,0,1,6,0.0
data/raw/apisguru_flat/api_0004.yaml,/login,POST,0,1,0,0,0,2,0.6931471805599453,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/apisguru_flat/api_0004.yaml,/scope,POST,0,1,0,0,0,2,0.6931471805599453,0,0,0.0,0.0,0,0,0,0,5,0.0
data/raw/apisguru_flat/api_0004.yaml,/scope/{job},DELETE,0,2,0,1,1,3,0.6931471805599453,0,0,0.5,0.0,1,0,0,1,5,0.0
data/raw/apisguru_flat/api_0004.yaml,/scope/{job},GET,0,2,0,1,1,1,0.6931471805599453,0,0,0.5,0.0,0,0,0,1,5,0.0
data/raw/apisguru_flat/api_0004.yaml,/scope/{job},HEAD,0,2,0,1,1,1,0.6931471805599453,0,0,0.5,0.0,0,0,0,1,5,0.0
data/raw/apisguru_flat/api_0004.yaml,/scope/{job},POST,0,2,0,1,1,2,0.6931471805599453,1,0,0.5,0.0,1,0,0,1,5,0.0
data/raw/apisguru_flat/api_0004.yaml,/scope/{job},PUT,0,2,0,1,1,3,0.6931471805599453,0,0,0.5,0.0,1,0,0,1,5,0.0
data/raw/apisguru_flat/api_0005.yaml,/channels,GET,1,1,0,0,0,1,1.6094379124341003,0,0,0.0,0.0,0,0,0,0,1,0.0
data/raw/apisguru_flat/api_0005.yaml,/channels/{channel_id},GET,1,2,0,1,1,1,0.6931471805599453,0,0,0.5,0.0,0,0,1,0,1,0.0
data/raw/apisguru_flat/api_0005.yaml,/channels/{channel_id}/messages,GET,1,3,0,1,1,1,0.6931471805599453,0,0,0.3333333333333333,0.0,0,0,1,0,1,0.0
